,business_id,num_category,is_chain,hours_avg,Unnamed: 0,AcceptsInsurance,ByAppointmentOnly,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,HairSpecializesIn_coloring,HairSpecializesIn_africanamerican,HairSpecializesIn_curly,HairSpecializesIn_perms,HairSpecializesIn_kids,HairSpecializesIn_extensions,HairSpecializesIn_asian,HairSpecializesIn_straightperms,RestaurantsPriceRange2,GoodForKids,WheelchairAccessible,BikeParking,Alcohol,HasTV,NoiseLevel,RestaurantsAttire,Music_dj,Music_background_music,Music_no_music,Music_karaoke,Music_live,Music_video,Music_jukebox,Ambience_romantic,Ambience_intimate,Ambience_classy,Ambience_hipster,Ambience_divey,Ambience_touristy,Ambience_trendy,Ambience_upscale,Ambience_casual,RestaurantsGoodForGroups,Caters,WiFi,RestaurantsReservations,RestaurantsTakeOut,HappyHour,GoodForDancing,RestaurantsTableService,OutdoorSeating,RestaurantsDelivery,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_breakfast,GoodForMeal_brunch,CoatCheck,Smoking,DriveThru,DogsAllowed,BusinessAcceptsBitcoin,Open24Hours,BYOBCorkage,BYOB,Corkage,DietaryRestrictions_dairy-free,DietaryRestrictions_gluten-free,DietaryRestrictions_vegan,DietaryRestrictions_kosher,DietaryRestrictions_halal,DietaryRestrictions_soy-free,DietaryRestrictions_vegetarian,AgesAllowed,RestaurantsCounterService,Unnamed: 0.1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
925,snP8QGxG-YRNBL_uq1kiAQ,2,1,12.357142857142858,1939,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1199,14.5,14.5,14.5,14.5,14.5,14.0,0.0,Yes,Bar,"""Jamba Juice""",,"""4302 E Ray Rd""",Phoenix,AZ,85044,33.3206301,-111.9915878,4.5,23,1,Juice Bars & Smoothies;Food
926,W4MGrorVjGwe-ioZF5ixjQ,2,0,0.0,1745,N/a,N/a,N/a,N/a,0,0,0,1,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Jamie's Wine Bar""",,"""2501 E Telawa Trl""",Phoenix,AZ,85016,33.5227741701,-112.027007086,5.0,10,1,American (New);Wine Bars;Restaurants;Nightlife;Bars
927,5OWwRvNovyRg26J4aP4DTw,17,0,7.0,1743,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,129,0.0,10.0,10.0,10.0,10.0,9.0,0.0,Yes,Bakery,"""Jana's Bakery""",,"""13025 N Cave Creek Rd""",Phoenix,AZ,85022,33.60545820000001,-112.036179,4.0,23,1,Bakeries;Food
928,IR_Cyp59Eby30Y_OhCTouQ,2,0,0.0,757,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Jax Market""",,"""4001 E Bell Rd, Ste 100""",Phoenix,AZ,85032,33.6398283,-111.995725,3.0,4,1,Food;Beer;Wine & Spirits
929,m8qJtl3l6QXJMnNxN6LQRQ,1,0,9.571428571428571,40,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1689,0.0,0.0,13.0,13.0,14.0,14.0,13.0,Yes,Other,"""Jennifer's Catering & Events""",,"""3603 E Indian School Rd, Ste A""",Phoenix,AZ,85018,33.4951613,-112.00414520000001,3.5,9,1,Restaurants;Caterers;Event Planning & Services;Ethiopian;American (Traditional)
930,sFg3G8-oMGeiHYsVqKN7PQ,10,0,0.0,1852,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Diner,"""Jerry's Restaurant""",,"""2323 E Thomas Rd""",Phoenix,AZ,85016,33.4799768372,-112.03208736100001,3.5,161,1,Restaurants;Diners;Sandwiches;American (Traditional)
931,8JtnbHflEazfcLPd9ZjhnA,3,0,11.0,411,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2185,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Breakfast,"""Jersey Mike's Subs""",,"""100 E Camelback Rd, Ste 120""",Phoenix,AZ,85012,33.510606909,-112.072888437,4.0,55,0,Sandwiches;Restaurants;Delis;Salad;Breakfast & Brunch;Fast Food
932,prcrTVScKNTfSu0wcle0DA,13,0,0.0,739,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jersey Mike's Subs""",,"""4550 East Bell Rd, Ste 194""",Phoenix,AZ,85032,33.6416092,-111.98348030000001,3.0,66,1,Cheesesteaks;Restaurants;Sandwiches;Salad;Fast Food;Delis
933,v1cbdKF5EjgWSwutjzg-WA,13,0,11.0,492,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,596,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Sandwiches,"""Jersey Mike's Subs""",,"""3141 E Indian School Rd""",Phoenix,AZ,85016,33.4952075,-112.01410390000001,4.0,11,1,Delis;Restaurants;Fast Food;Sandwiches
934,v9ZRK2k85eFlZ6rLYVbMqQ,13,0,0.0,610,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jersey Mike's Subs""",,"""4603 East Cactus Rd""",Phoenix,AZ,85032,33.598313,-111.9829,3.0,26,1,Delis;Sandwiches;Restaurants;Fast Food
935,cJTziG8b7bW-FSvgFeLi_Q,13,0,11.0,1060,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1786,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Sandwiches,"""Jersey Mike's Subs""",,"""245 East Bell Rd""",Phoenix,AZ,85022,33.63802329999999,-112.07178020000002,3.5,41,1,Restaurants;Fast Food;Sandwiches;Delis
936,Uxyc9jyxZ_h2awnz5bAVMA,13,0,11.0,1536,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2162,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Sandwiches,"""Jersey Mike's Subs""",,"""1743 East Camelback Rd, Ste A-02""",Phoenix,AZ,85016,33.50879527,-112.04379709999999,3.5,38,1,Sandwiches;Food;Delis;Fast Food;Restaurants
937,ZxO1vuGoiCzir1r9Ma3BfQ,0,0,8.0,1066,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1908,10.0,10.0,10.0,10.0,10.0,6.0,0.0,Yes,Mexican,"""Jesters Mexican Grill""",,"""701 W Deer Valley Rd""",Phoenix,AZ,85027,33.683215999999994,-112.083836,4.0,20,0,Restaurants;Mexican
938,_fN2KAvWGIu54iuKMT6neg,13,0,0.0,1216,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jetbox Market""",,"""3400 E Skyharbour Blvd""",Phoenix,AZ,85034,33.4375327492,-112.002290017,2.0,3,1,Restaurants;Sandwiches
939,sjiTzC2aoy13iPuIvk37Ew,5,0,11.142857142857142,871,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1479,11.0,11.0,11.0,11.0,12.0,12.0,10.0,Yes,Pizza,"""Jet's Pizza""",,"""10855 N Tatum Blvd""",Phoenix,AZ,85028,33.585606,-111.9765993,4.5,61,1,Pizza;Restaurants
940,Q9is4jcGh5FT_1sAKilu6g,3,0,7.0,1367,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2327,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Yes,Breakfast,"""Jewel's Bakery and Cafe""",,"""4041 E Thomas Rd""",Phoenix,AZ,85018,33.4801566146,-111.993708911,4.0,419,1,Vegan;Breakfast & Brunch;Food;Gluten-Free;Specialty Food;Bakeries;Restaurants;Cafes
941,sXb10GDdCLxS16iTrEzqOg,15,0,0.0,1332,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Coffee,"""Jewel's Cupcakes""",,"""6935 N 10th St""",Phoenix,AZ,85014,33.537649,-112.060401,5.0,10,0,Specialty Food;Restaurants;Cafes;Food;Bakeries
942,t7qvPH0G30w6xX5Q4lf8Jw,5,0,10.785714285714286,106,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1472,10.5,10.5,10.5,10.5,11.5,11.5,10.5,Yes,Pizza,"""Jimmy & Joe's Pizzeria""",,"""4747 E Elliot Rd""",Phoenix,AZ,85044,33.3481601852,-111.982922622,3.5,84,0,Pizza;Restaurants
943,CJxRsR81ETN4QXQyB3YjQQ,4,0,5.142857142857143,1782,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1675,6.0,6.0,6.0,6.0,6.0,6.0,0.0,Yes,Burger,"""Jimmy G's Burgers""",,"""3102 N 16 St""",Phoenix,AZ,85016,33.484010999999995,-112.048027,4.5,43,0,Restaurants;Burgers;Food;Bagels;Comfort Food
944,CxtzsoASybpq3afGYu4LYg,5,0,11.0,1104,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2169,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Pizza,"""Jimmy John's""",,"""7000 N 16th, Ste 124""",Phoenix,AZ,85020,33.538927,-112.048079,3.0,24,1,Sandwiches;Pizza;Restaurants
945,6xHAfmlqlpjm9retP20woQ,8,0,11.0,1190,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1021,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Italian,"""Jimmy John's""",,"""1650 E Camelback Rd, Ste 175""",Phoenix,AZ,85016,33.5103784,-112.04660770000001,3.0,91,1,Food;Restaurants;Sandwiches;Italian;Delis;Food Delivery Services
946,jR5I8274KDF-5JC42jLyXQ,13,0,11.0,731,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,728,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Sandwiches,"""Jimmy John's""",,"""620 E Roosevelt St, Ste 124""",Phoenix,AZ,85004,33.458928,-112.06559779999999,2.5,39,1,Fast Food;Restaurants;Sandwiches
947,k-NEUIXaPnXtrzCo1MeO7g,13,0,12.5,1828,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,750,12.5,12.5,12.5,12.5,12.5,12.5,12.5,Yes,Sandwiches,"""Jimmy John's""",,"""4716 E Cactus Rd""",Phoenix,AZ,85032,33.5985771873,-111.978446816,2.5,54,1,Food Delivery Services;Delis;Vegetarian;Restaurants;Food;Sandwiches
948,BG_l5Fp-aBOAxudpl6wStQ,13,0,0.0,605,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jimmy John's""",,"""3317 E Bell Rd""",Phoenix,AZ,85032,33.6402791,-112.01128600000001,2.5,56,1,Food;Delis;Food Delivery Services;Sandwiches;Restaurants
949,KfWRe_yMC0tDDGBgoPB37g,13,0,11.0,2198,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,888,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Sandwiches,"""Jimmy John's""",,"""2814 N 44th St""",Phoenix,AZ,85008,33.4791729877,-111.987525296,2.5,53,1,Food;Delis;Sandwiches;Restaurants;Food Delivery Services
950,IPvzhUfrOukhT0i7oBeHkQ,13,0,0.0,2208,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jimmy John's""",,"""2805 W Aqua Fria Fwy, Ste 4""",Phoenix,AZ,85027,33.666624,-112.120931,3.0,56,1,Food;Restaurants;Salad;Delis;Food Delivery Services;Sandwiches
951,D5H_unBtIAOlnnUXo-GxyA,13,0,0.0,389,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Jimmy John's""",,"""430 E Bell Rd, Ste 1""",Phoenix,AZ,85022,33.628229,-112.052655,2.5,29,1,Restaurants;Sandwiches
