,name,Chain,project_category,num_category,business_id,postal_code,hours_avg
1590,Raising Cane's,0,FastFood,11,52sY8-9al5LJi475nNJkyQ,85029,15.0
1591,Raising Cane's,0,FastFood,11,TT2bNjvnVNFOanDNYnAffQ,85018,15.0
1592,Raising Cane's,0,FastFood,11,bSbAq9ylam6RInhbm2aZKA,85032,15.0
1593,Raising Cane's Chicken Fingers,0,FastFood,11,TmByhkKxWQa2Bfvyk3Aqxg,85022,15.0
1594,Rally's Hamburgers,0,Burger,4,ps8lgiZlaV3pir3T0qVOyg,85034,15.571428571428571
1595,Ranch Burger,0,Burger,4,3AR0coEEReWxcbMxgS2DQg,85016,0.0
1596,Ranch House Grille,0,Burger,4,n8RVrpWpcd3HprzEnJ3RxA,85018,8.0
1597,Raspados el Tarasco,0,Ice Cream,12,cnXyideAGnrIjKjLjOZcHA,85029,10.0
1598,Raspados Solaris,0,Ice Cream,12,EsJ_iCNSHu_8N--XsK9Rjg,85020,7.142857142857143
1599,Ray's Pizza,0,Pizza,5,_4n7K_UdRSEMw4vJdsU9jQ,85027,10.714285714285714
1600,Ray's Pizza,0,Pizza,5,c33m1IMz1N7S1-sqTbsqRA,85027,9.428571428571429
1601,RBG Bar & Grill,0,Coffee,15,kvyHTYU1Qlhobr-p7C_pgQ,85008,16.0
1602,Reathrey Sekong,0,Bar,2,kBJfBVaXJtPEKLTov1hJdQ,85014,10.142857142857142
1603,Red Devil Italian Restaurant & Pizzeria,0,Pizza,5,qvQ-i1HgSloSJLkGnXsfhw,85008,10.428571428571429
1604,Red Devil Italian Restaurant & Pizzeria,0,Pizza,5,8xyRFdmF_9boBaPx0jBhHQ,85032,11.0
1605,Red Hut Coffee,0,Coffee,15,_USpC2WmwI8TkYqdgB6Q9A,85004,0.0
1606,Red Onion Lounge & Restaurant,0,Burger,4,gU8H-yYJEByT7b8ZvHs16g,85032,14.857142857142858
1607,Red River BBQ,0,Pizza,5,S6TP_aHo6d7AkkBBKe249A,85022,10.0
1608,Red Thai,0,Thai,19,hVcnr0TMi500pJvghwnSOQ,85020,5.142857142857143
1609,Red Tomato,0,Burger,4,haOul3OT2DSGwZ04OTVyqg,85018,0.0
1610,Red Wok Buffet,0,Chinese,9,AMM3qOH9DUQzJHm9Q3vHag,85018,0.0
1611,Redz Urban Table,0,Breakfast,3,8g5wu4oJx54wpsvdDIas4Q,85018,0.0
1612,Regio's Mexican Food,0,Mexican,0,OPFoX64eLMA9QZDjOLLVQg,85016,18.0
1613,Reign Of Thai,0,Thai,19,rnvsL0oFZpzpO61GXqBF6g,85020,3.142857142857143
1614,Rennick's Restaurant,0,Other,1,fKxdy5SiWcSvYrLdxtYdmA,85034,5.142857142857143
1615,Revo Burrito,0,Mexican,0,JJhnw7WJDuMHtK5i30EpGQ,85016,12.5
1616,Rice Paper Vietnamese Cuisine & Bar,0,Vietnamese,23,DJcvnN7BCiqOUAra35xYuA,85004,9.714285714285714
1617,Richardson's,0,Mexican,0,YauBkH-HEx148jC0pv4Hcg,85016,16.428571428571427
1618,Richardson's Cuisine of New Mexico,0,Mexican,0,spnbqpkQsY79i5dL5qiRUg,85014,13.571428571428571
1619,Ricky's Big Philly,0,Sandwiches,13,W6GuGdmaArR98U0y6fvNVQ,85018,0.0
1620,Rico's American Grill,0,Burger,4,pu7maVMRHbIUv2x3B_xMHQ,85020,15.0
1621,Ric's Smokehouse BBQ & Grill,0,Bar,2,0CZ4opKkec9yAS8qmXoWdA,85027,0.0
1622,Rimrock Bar & Grille,0,Bar,2,tvpWoW2jMU5K-BrJTJnIpg,85034,13.0
1623,Rinaldi's Italian Deli,0,Italian,8,ltQ-ilKwrlBtub7b_7gKww,85027,11.0
1624,Rips Bar,0,Bar,2,k346E5EyDnBrqOwrP8xf8g,85016,20.0
1625,Rita's Italian Ice,0,Ice Cream,12,HbzO-ZpnoR1hkOaygZPKYA,85032,9.285714285714286
1626,Rita's Italian Ice,0,Ice Cream,12,Hv_F1yErD0slkYCI1V9SPw,85018,9.285714285714286
1627,RiteWay Catering & Food Truck,0,Other,1,JuMtRdolJCRXZDvA-1Thwg,85004,0.0
1628,Ritz Asia,0,Japanese,22,fofvWyHAEq6Yew-Je4bcgw,85032,11.0
1629,River City Pockets,0,Bar,2,ivYu1ClwoOorgbVMUp22yQ,85022,16.0
1630,RJ's Sports Grill,0,Bar,2,dbON86OzaGmMeSVoy-R1qg,85032,0.0
1631,Robeks Juice,0,Bar,2,DR0iJomEwOItwYmuUTCdLw,85029,0.0
1632,Robeks Smoothies,0,Bar,2,brMQVzeWvX4gwiJbLC5fEg,85016,0.0
1633,Roberto's Mexican Food,0,Mexican,0,Rqf6LuH8i0Y8UaSgEzsQTg,85027,0.0
1634,Rock and Roll Patio,0,Burger,4,3IWgxsZ8E49hNsY3qSvdZw,85020,6.857142857142857
1635,Rock Bottom Restaurant & Brewery,0,Other,1,NX3HG_RhT6eI78A9ZaVm-A,85044,8.428571428571429
1636,Rock-n-Taco,0,Mexican,0,rntzNd_3Cnr_-hIhxZGXXg,85008,0.0
1637,Rocky Mountain Chocolate Factory,0,Other,1,5jODaUMwuk8SeJz6oIXIkQ,85027,9.857142857142858
1638,"Rocky's Eastside Pizza, Subs & Wings",0,Pizza,5,iHQoddqWSJxh61Xp2srj1g,85016,0.0
1639,Rodehouse Restaurant,0,Bar,2,fJOtZILwb801Gf0bayCzhA,85034,0.0
1640,Rodibertos Mexican Food,0,Mexican,0,WSiQKl0qOL9Pl83mJzgE7g,85004,13.642857142857142
1641,Rokerij,0,Mexican,0,_WtxQbDK7B-ExGdeG-2j6Q,85016,13.571428571428571
1642,Rolando's Mexican Food,0,Mexican,0,URwrgfuyfpVqgnKwkawlHw,85029,18.857142857142858
1643,Rolberto's,0,Mexican,0,_ikylomPLdTgVtE0xWR_1Q,85014,0.0
1644,Rolberto's Taco Shop,0,Mexican,0,Gn06kr2XLQo_sIxzGkjIGg,85032,0.0
1645,Rolberto's Taco Shop,0,Mexican,0,zsNEni7cr4lRnjd4AcO4kA,85022,0.0
1646,Roliberto's Mexican Food,0,Mexican,0,9zclqTtkncm_ayNJ58iJbg,85027,15.857142857142858
1647,Roma Garden Ristorante,0,Italian,8,n8fGqb4CCheGyWtr9KM6qw,85032,5.285714285714286
1648,Romano's Macaroni Grill,0,Italian,8,Bs8AvNO3xWoURWpqiGd_4w,85027,11.285714285714286
1649,Romano's Macaroni Grill,0,Italian,8,kdnIIKSd3NY3Eo22MXK8Xg,85044,11.285714285714286
1650,Roosters Kountry Kitchen,0,FastFood,11,Kq2H4quaTxiya7xCZelsRg,85004,0.0
1651,Rosati's Pizza,0,Pizza,5,53BSdnhzcCBfBH_6TgX63Q,85018,13.357142857142858
1652,Rosati's Pizza,0,Pizza,5,vhKUBKcOm8zOLxeS3XM9iA,85032,10.285714285714286
1653,Roscoes On Seventh,0,Bar,2,FTRKltZ9x7Q6oj-apyrrGw,85014,11.428571428571429
1654,Rosie McCaffrey's Irish Pub & Restaurant,0,Bar,2,rW5N-fiNhqb-fR3bGqyPdg,85014,15.0
1655,Rotana,0,Other,1,3l5TusofKjr8rk6-DDtuoQ,85022,5.857142857142857
1656,Rotana,0,Bar,2,SMkMBsGy6oAkv4r1boTCKQ,85022,10.857142857142858
1657,Rott n' Grapes Wine & Beer Bar,0,Bar,2,hhhHgSaSl6GLtuDoDrMUZQ,85012,10.142857142857142
1658,Round Table Pizza,0,Pizza,5,JrWDbaSUYVBuTeELOWmRCQ,85034,0.0
1659,Royal At The Market,0,Coffee,15,P_8w8zNsJVAGueCaDJTpGg,85004,9.428571428571429
1660,Royal Coffee Bar,0,Coffee,15,6-nEqEheFPDowGl_UXz71Q,85016,10.714285714285714
1661,Royal Coffee Bar,0,Coffee,15,wn42xn0SUdKfbdjUJabL-A,85004,6.0
1662,Rubio's,0,Mexican,0,rMCKv9puuu2NkYISHnwyWg,85032,10.428571428571429
1663,Rubio's,0,Mexican,0,XVN0Mg7oABOWAWO3t9tXpw,85044,10.571428571428571
1664,Rubio's,0,Mexican,0,fYLCKglfKHjgzcOeo4ZDaw,85018,10.428571428571429
1665,Rubio's Fresh Mexican Grill,0,Mexican,0,ktcMeKIoDA0Dk11Wcpx9xg,85027,11.071428571428571
1666,Ruby Tuesday,0,Other,1,bVnghr_J0iXtAowceuAdlg,85032,0.0
1667,Ruby Tuesday,0,Burger,4,QfG4JZvFoFpRbAxU2Fn-UQ,85034,11.0
1668,Rum Runner's,0,Bar,2,IgnwXUy5o5A4rb76zZeUng,85020,0.0
1669,Rumbi Island Grill,0,Latin Food,20,g-neBWSgkVEKVVUwl3iXwg,85018,0.0
1670,Rusconi's American Kitchen,0,Breakfast,3,m2zASwlOL2vecCKHfmGAnQ,85028,4.857142857142857
1671,Rustler's Rooste,0,Coffee,15,KFAJsmQ6GnHxyfmv16s9VA,85044,5.0
1672,Ruth's Chris Steak House,0,Coffee,15,8_7CQB7SzLoN-rOp4Aws0Q,85016,5.214285714285714
1673,SaBai Modern Thai,0,Thai,19,NUT7tou1Uvjh0GB4I41Qig,85018,10.285714285714286
1674,Saba's Mediterranean Kitchen,0,Sandwiches,13,len2nrEtgD9bjnoYSyLPjA,85032,8.571428571428571
1675,Sabroso Fresh Mexican Grill,0,Mexican,0,feXaud0exONNXlUu1m9DZg,85022,0.0
1676,Sacred Hogan Navajo Frybread,0,Other,1,mJHoOJH10A-cjtRdQCV6ow,85014,7.857142857142857
1677,Safeway,0,Other,1,mk_OXeS7_zcfYlaEEFYWvA,85022,19.0
1678,Safeway,0,Other,1,PmpIoK_i_-xz8RUsJT1kGQ,85044,0.0
1679,Safeway,0,Other,1,wMc9OCRrfhEMzONtNgpS9Q,85004,11.0
1680,Safeway,0,Bakery,17,H58PLS04PXaNdBxyE4yDWw,85016,0.0
1681,Safeway Food & Drug,0,Other,1,rdgMBpMVzjgpdZNazZlfJQ,85022,0.0
1682,Safeway Food & Drug,0,Deli,16,oSpCbTguOIcpi-kg6xstUg,85018,19.0
1683,Sagasta Salon & Coffee Bar,0,Coffee,15,c6nX38LoVfc6Wf0G8B9nZA,85016,0.0
1684,Sage Kitchen,0,Vegetarian,7,tGLz8WfLwSi221wgNh-0qw,85016,8.857142857142858
1685,Sakana Sushi & Grill,0,Bar,2,jOJaJatp88cqnkVo8D8RJg,85044,5.714285714285714
1686,Sakura Sushi,0,Bar,2,Cs8YvyehNELsgOsf5Us4Dg,85044,10.142857142857142
1687,Sala Thai,0,Bar,2,5DT2qxCkXxUKW7z_4kOXmA,85028,5.428571428571429
1688,Salad and Go,0,Bar,2,Ljknr0VF5Ia2DlTzELg-Kg,85027,14.071428571428571
1689,Salad and Go,0,FastFood,11,tIOjJWfu4Dqz-FIzXHRvCg,85014,14.071428571428571
1690,Salsa Y Mas,0,Mexican,0,UurE194rrdpdSllt0cVZxQ,85014,0.0
1691,Salute Ristorante Italiano,0,Bar,2,14O6gNqpd3bcnIAHPFT58g,85022,4.0
1692,Sammy's Gourmet Sandwiches,0,Pizza,5,yZweDoo2mcHxjojylN58OA,85044,8.642857142857142
1693,Sam's Cafe,0,Mexican,0,0HwrX6P6lh92F0f-A_QzjA,85016,10.714285714285714
1694,Sam's Deli Mart,0,Sandwiches,13,JcsZvx-4yovFgCXOfd6KMg,85012,0.0
1695,Sam's Gyros,0,FastFood,11,W-5cdzVAeRv0EtAeed4tqw,85020,7.0
1696,Samurai Sam's,0,Japanese,22,TBai-x2Cl5ByfctML7q08g,85034,5.0
1697,Samurai Sam's,0,Japanese,22,L7rjzj2g2EEbHfee9V-X2Q,85027,10.571428571428571
1698,Samurai Sam's,0,Japanese,22,zo4bIWOI9dDwHK5utgRF-A,85029,10.285714285714286
1699,Samurai Sam's,0,Japanese,22,KuDmCggBq6zwxc8CSJxLdQ,85034,8.214285714285714
1700,Samurai Sam's,0,Japanese,22,rTicAE1mbLnyMuUrUFD6WA,85032,10.714285714285714
1701,Santa Madre Taco Shop,0,Mexican,0,2z7xERz1Nonyw8Kjr4SffA,85018,9.857142857142858
1702,Sara Lee Bakery Store,0,Bakery,17,GGdRtmvI2CbRRlk93ZbO7Q,85016,9.285714285714286
1703,Sardella's Pizza & Wings,0,Pizza,5,8EvgKu_VpVXJ0KUvrxS7BA,85027,11.285714285714286
1704,Sardella's Pizza & Wings,0,Pizza,5,a8OWfQTA1TqoMEu8Qk9owA,85032,11.285714285714286
1705,Sardella's Pizza & Wings,0,Pizza,5,tuYk6HQgY3eYliiOUgNFqg,85029,11.285714285714286
1706,Sassy Cakes By Nina,0,Bakery,17,0N98aH5-d3JWorzd3ivXiA,85016,5.714285714285714
1707,Satisfied Frog On Bell,0,Bar,2,vtGwb-yl69LT96mHVllWeA,85032,11.142857142857142
1708,Sauce Pizza & Wine,0,Pizza,5,d-wvSnFt6JAZBzqMiGpvyQ,85034,0.0
1709,Sauce Pizza and Wine,0,Pizza,5,y8zlR75tcmvkg49dqdLGDg,85012,10.285714285714286
1710,Savor Flavor Asia,0,Vietnamese,23,mRubgo8WfjraJkE5Bvbf6w,85044,10.142857142857142
1711,SC Meal Prep,0,Deli,16,h1VTkQnZ7CSb3jl_MdsFhg,85034,13.0
1712,Scala's Italian Ice,0,Ice Cream,12,rLXSWOjluLND6llTf2z2tA,85032,0.0
1713,Schlotzsky's,0,Sandwiches,13,b5OTjiOjEg_UkmObTVnf2A,85018,13.571428571428571
1714,Schlotzskys Deli,0,Sandwiches,13,_iKCtDTYEUasLkzmhCgv3w,85004,13.285714285714286
1715,Schreiner's Fine Sausage,0,Other,1,smIOUyPwm3Nu8vxH66La9A,85014,5.428571428571429
1716,Scott's Generations Restaurant & Delicatessen,0,Breakfast,3,gHutuGMMMH-5Qv9DbemLFw,85020,10.857142857142858
1717,Scott's Generations Restaurant & Delicatessen,0,Breakfast,3,T45K4FeSLlOX_TjEvMImzg,85020,10.857142857142858
1718,Scramble A Breakfast Joint,0,Pizza,5,8Zqh2jwtncA3N4fWEMTvZQ,85020,8.0
1719,Scratch,0,French,6,OZC42gnhlJ_auXduDRfMoQ,85004,14.857142857142858
1720,Seasons 52,0,Bar,2,DMyoxEaTGTakZxWgh1D5bw,85016,11.285714285714286
1721,Seattle Espresso,0,Coffee,15,Z4xN2eedRYHELXcQEg0c1Q,85044,0.0
1722,Seay's,0,Other,1,CfgV4H_ytJTRKrUoBGI5CA,85012,0.0
1723,Seed Cafe,0,Bar,2,rgZjPYSdZtS4xSTrx45PLQ,85018,12.714285714285714
1724,See's Candies,0,Other,1,oubCbnF9Ugh1vIGjRxQaVg,85012,7.714285714285714
1725,Segal's Oasis Grill,0,Chinese,9,KCVnCb6TvTzoDp4t-Qf4wQ,85014,9.571428571428571
1726,Semiramis Restaurant & Cafe,0,Other,1,hCeDhb2p5L7Nkvgn7WeRCw,85032,0.0
1727,Sens Asian Tapas & Sake Bar,0,Other,1,QsMR_Fp9YRtDegThsOgFLA,85004,7.285714285714286
1728,Seoulphx,0,Bar,2,cvu61K0_g7ZIpaEPCiaNcA,85029,11.285714285714286
1729,Shady's,0,Bar,2,_jTULkoQIqb9nvitg2dIXg,85016,14.0
1730,Shake Shack,1,Burger,4,PQicuLOZ3uNJKn4PtayjlQ,85012,11.0
1731,Shangri-La Chinese,0,Chinese,9,n62dcL1e8BQA1_kUEYrldQ,85029,11.0
1732,Shea Cafe Espresso & More,0,Coffee,15,Ou753thvsug_rr1jAfzfXg,85028,0.0
1733,Shell,0,Other,1,YhKcOW9-lmdKrQcyt8elCw,85014,0.0
1734,Shell,0,Other,1,AqvZ-zcrE-EvcC5o-QOmjg,85022,0.0
1735,Shell,0,Other,1,_3Gev_tV3WUKGMjccBACfA,85018,0.0
1736,Shiro Japanese Restaurant,0,Bar,2,XmBsvLh_4a7K6CgAfougMw,85028,0.0
1737,Shogun,0,Bar,2,dc6sPg9kNliz_Cy2yX19tw,85032,4.285714285714286
1738,Short Leash Hot Dogs,0,FastFood,11,HQVzGJRnXnKnbC-7tfx-xg,85016,7.714285714285714
1739,Short Leash Hot Dogs Food Truck,0,FastFood,11,9Cq_NVvWZOEAzmE7tqJgmg,85004,12.142857142857142
1740,Sierra Bonita Grill,0,Burger,4,J5ebC7fKqrSF8KuS8d6hgw,85014,10.714285714285714
1741,Silver Spoon Cafe,0,Other,1,j5wcbhFqxEF-YtayK2fTjQ,85004,0.0
1742,Silver Wine & Martini Bar,0,Bar,2,os--iprvNkEH_B1zXDid5A,85004,0.0
1743,Simply Bread,0,Bakery,17,IT7MuZDoU9p3Vmje8i9WFA,85008,5.714285714285714
1744,Sinaloa,0,Mexican,0,0Wysm_99sHXrftxGZrJc3Q,85032,0.0
1745,Sip Coffee & Beer Garage,0,Bar,2,5A_sjC9ULLt4UkDNtr9dkw,85018,16.142857142857142
1746,Sips and Sweets,0,Other,1,PPieQ9lrjC_aka7Fwe6b2A,85004,0.0
1747,Sir Veza's Taco Garage,0,Mexican,0,prdA1r8XP03oD-PYvZJ5AA,85034,0.0
1748,Siu Wok,0,Chinese,9,eZQbDYQTZk0_cBroVxnPWg,85012,8.714285714285714
1749,Sky Lounge,0,Other,1,P_ilOWgHj2DMSSZSDtvzbg,85004,10.285714285714286
1750,Slade Grove Creative Gourmet,0,Bakery,17,PZhV6pekrY43XyXrfMjohg,85012,5.0
1751,Slice of Sicily,0,Pizza,5,LLD_tG7_Dyg7AsTJoQ4ZNA,85014,7.714285714285714
1752,Slice of Sicily,0,Pizza,5,pl0KAXaQbYN6B2CV_Y3vnw,85018,7.928571428571429
1753,Sliders American Grill,0,Bar,2,JME1sO6i5sOu-Dw_I_PD8Q,85004,0.0
1754,Smallcakes Cupcakery and Creamery,0,Ice Cream,12,xfadwwQ7RICcAeinHz5YVQ,85044,8.0
1755,Smart Cookie,0,Other,1,cUFf5LSP0xN3JRTS91QC2Q,85004,0.7142857142857143
1756,Smashburger,0,Burger,4,gxEkxkqQrrK62DJnXxXDLg,85016,11.642857142857142
1757,Smashburger,0,Burger,4,0yHY4FHCTOIshPiPc9EYBQ,85034,15.0
1758,Smashburger,0,Burger,4,_VHOD-pcrAZFKNinI7GCUQ,85018,11.142857142857142
1759,Smashburger,0,Burger,4,ZCC2rUvs2ydCzR6MjwnOQg,85029,11.142857142857142
1760,Smashburger,0,Burger,4,58ZoYIdM9trgdQgXLwszqw,85018,10.642857142857142
1761,Smoke Dem Bones BBQ,0,Bar,2,npoCLZID4WNKV5RtJijAKg,85016,8.571428571428571
1762,Smokehouse Bar & Grill,0,Mexican,0,gpyNcwOZhz3FUsjhgU30hQ,85032,13.571428571428571
1763,Smoothie King,0,Bar,2,bjvjXLLAUIIvUrMb6aU3EQ,85004,12.857142857142858
1764,Smoothie King,0,Bar,2,UiLrSPbrlY94Gwyymy1-hw,85018,13.428571428571429
1765,Smoothie King,0,Bar,2,m4_qthbDlYptibVQ1SCvNA,85032,12.142857142857142
1766,Snoh Ice Shavery,0,Chinese,9,I_a74zmgR-X03LsKISWPcg,85014,9.285714285714286
1767,Snoh Ice Shavery - Downtown,0,Ice Cream,12,g38NqtZvSJ3lHt1APN13aw,85004,9.142857142857142
1768,Snooze An AM Eatery,0,Breakfast,3,utIA0LyQmwP-9DRyxUe6qQ,85016,8.0
1769,Snooze An AM Eatery,0,Breakfast,3,0go_co5nVtlbu4HgUyUIOQ,85044,8.0
1770,Sochu House,0,Bar,2,raVyoZbWWuN7JcFUdT7k2g,85004,13.285714285714286
1771,SOLO Trattoria,0,Pizza,5,cOWXtCz7F9GQhPIks8gm6Q,85016,8.0
1772,Soma Cafe,0,Burger,4,LsaSrbOcV7M24Yc8nemdsA,85034,13.928571428571429
1773,Soma Express,0,Bar,2,WTbT0t3BDM_3FYSh2aowgA,85018,0.0
1774,Sona Chaandi,0,Other,1,12-0RrF2Sq8gnTNUW4ypLw,85032,10.428571428571429
1775,Songbird Coffee & Tea House,0,Breakfast,3,qaPSbg690KaX5av6xsSV4Q,85004,0.0
1776,Songbird Coffee & Tea House,0,Bakery,17,ogW-9p7lcXQYTPymXy9KXw,85004,13.428571428571429
1777,Sonic Drive-In,1,Burger,4,ltWlvxGu8iKjyYxLIZAYXw,85022,17.142857142857142
1778,Sonic Drive-In,1,FastFood,11,88yIboxl9p7sPy9ifh_s4A,85008,17.142857142857142
1779,Sonic Drive-In,1,FastFood,11,zusXbyXnJfS1Q-pZE9elmQ,85027,17.142857142857142
1780,Sonic Drive-In,1,FastFood,11,YhdWKWt3sx6YgMIILfh_Xw,85027,17.142857142857142
1781,Sonic Drive-In,1,FastFood,11,MOi64A9mDpK9zUB8546L8Q,85032,17.142857142857142
1782,Sonic Drive-In,1,FastFood,11,j7LCI60GYN1KxXRiy_LMkA,85018,17.142857142857142
1783,Sonny's Steakhouse,0,Bar,2,7K6FmmVrwK_CkVMsqhU7bQ,85032,9.0
1784,Sonora Mesquite Grill,0,Mexican,0,VoTi4yVhTVyFdmxUpoyUsg,85018,7.285714285714286
1785,Sonora Taco Shop,0,Mexican,0,CFyPbqZaxoBTjOmVjSn_8Q,85034,9.428571428571429
1786,Sophie's French Bistro,0,Bar,2,0B_aEPeZjrXs6T7vS3arrA,85016,0.0
1787,Soup & Sausage Bistro,0,Other,1,U5Ow3ffmrG4MmTZLK6jd-g,85022,6.428571428571429
1788,Souper Salad,0,Other,1,gTp2D6nicDdWjKJH8EI-sA,85016,0.0
1789,Souper Salad,0,Other,1,1k53JbU9dNU0NvyBYKLhNw,85032,0.0
1790,Souper Salad,0,Other,1,CvGfyePXPjKt3btUj1h9uQ,85008,9.25
1791,Souvia Tea,0,Coffee,15,roXz-d4ma5vtnVj1Z88AFA,85022,6.142857142857143
1792,Spartan Pita & Gyro,0,FastFood,11,rYI_Dvw8ixOE-Hud-PWzbQ,85018,10.285714285714286
1793,Spasso Pizza & Mozzarella Bar,0,Pizza,5,WaTXG26xbOGffSscvyr-wQ,85016,9.428571428571429
1794,Speedy Street Tacos,0,Mexican,0,Tc1ly-0VLk3AaoMb7CrlVA,85008,0.0
1795,Spice Restaurant,0,Other,1,3qrotwyf69IpNqwsZN8U7A,85029,22.285714285714285
1796,Spinato's Pizza,0,Pizza,5,TolwZ3L28or4E8SVTZUf6Q,85020,8.571428571428571
1797,Spinato's Pizzeria,0,Pizza,5,_mg5bYknpZgaWSfjQVmrJQ,85014,10.0
1798,Spinato's Pizzeria,0,Pizza,5,6We2O5X62J_gduXU7jvf8w,85044,10.0
1799,Splurge,0,Ice Cream,12,nLX43e5KVb5wultBpWvYLw,85020,9.785714285714286
1800,Spoke & Wheel - Phoenix,0,Burger,4,ku9ak9cQnIGBCXBtRd61tQ,85020,10.571428571428571
1801,SpoonZ Cafe,0,Breakfast,3,ZAfrdSLNrJOe2fMPJuHJPw,85004,6.785714285714286
1802,SpoonZ Cafe,0,Breakfast,3,wTKMQD3nOwEKGZmtiiiGXA,85004,6.785714285714286
1803,Sport Peppers Grill,0,Bar,2,6KJIdXznNpUCun0Ky2Ltjg,85022,0.0
1804,Sprouts Farmers Market,0,Other,1,S-B-ak8Kq0DrkLfE7k3DGg,85016,15.0
1805,Sprouts Farmers Market,0,Other,1,O7R1GSR7FXQ2tlqESut0Yg,85044,15.0
1806,Sprouts Farmers Market,0,Other,1,u0Gx6NbiLTDkK5UQqYfOYg,85032,15.0
1807,Sprouts Farmers Market,0,Bakery,17,vn6L2cywiesnogJF_3o7PA,85020,15.0
1808,Squash Blossom,0,Breakfast,3,k4jX-Xe9dFu2pmdnlrcwgA,85004,5.142857142857143
1809,Squaw Peak Cafe,0,Pizza,5,tylsscXmLq03-DzGI36bIA,85016,0.0
1810,Squid Ink,0,Bar,2,gSPqD1DR3lzgoaifIhdF_w,85004,13.571428571428571
1811,St. Francis Restaurant,0,Other,1,z6-reuC5BYf_Rth9gMBfgQ,85012,5.142857142857143
1812,Stackers Restaurant,0,Bar,2,AcjO26DmOhqWlfo2s5DUow,85029,14.428571428571429
1813,Stacy's Smoke Dem Bones Pit Stop BBQ,0,Bar,2,3nEtb-rn9yW0ocC90geMKg,85016,9.285714285714286
1814,Stacy's Smokehouse,0,Bar,2,bVv7r8emubqxWAnAk3abGw,85016,8.571428571428571
1815,Starbucks,1,Coffee,15,GqlcI-T5pK17Q932PimsAg,85014,15.857142857142858
1816,Starbucks,1,Coffee,15,5ab4zTLxouz8v7Nhkd3Png,85016,12.0
1817,Starbucks,1,Coffee,15,t6SfYTEvg0o_cfJddsqEcg,85016,0.0
1818,Starbucks,1,Coffee,15,gojqK2LbOCCQhGACXeTAsA,85016,0.0
1819,Starbucks,1,Coffee,15,kxZAnsPao8c3JDqiR0v2ew,85027,18.071428571428573
1820,Starbucks,1,Coffee,15,A3hwreijrD8HcjDI7PIAgg,85008,17.5
1821,Starbucks,1,Coffee,15,25PtpM0IfG_2IIQWCj-n5Q,85016,15.0
1822,Starbucks,1,Coffee,15,pOOqM-VIRFQrai15OBRxsA,85027,0.0
1823,Starbucks,1,Coffee,15,YXdR7AR-9rFGvTt5pkO5pg,85012,14.714285714285714
1824,Starbucks,1,Coffee,15,oDuilCKr--xMW7RTIHk-cQ,85016,16.357142857142858
1825,Starbucks,1,Coffee,15,wkMAYHXHj_vuVJFcSHBt3w,85032,0.0
1826,Starbucks,1,Coffee,15,zHAGfBguJRgwEiAQG8B50g,85004,0.0
1827,Starbucks,1,Coffee,15,dDfkHPMICXOaBXQ9RhZgBg,85022,16.571428571428573
1828,Starbucks,1,Coffee,15,7DBu4i4sN9I8HWS3YaxArA,85032,15.0
1829,Starbucks,1,Coffee,15,5rFXq7AGqJJeNn48PHfEtA,85028,0.0
1830,Starbucks,1,Coffee,15,dN2j7NLXmYaTsckj384biw,85032,16.5
1831,Starbucks,1,Coffee,15,Mx8NzQJYOCA74eO3Jveknw,85028,0.0
1832,Starbucks,1,Coffee,15,OWw5_o8eLkWs5pJLCfjWeQ,85004,8.571428571428571
1833,Starbucks,1,Coffee,15,kcpu_H4BaMY0dqHY8khoGQ,85022,17.357142857142858
1834,Starbucks,1,Coffee,15,vK8_0DjWQ4WXUxCgsn7yBg,85034,17.0
1835,Starbucks,1,Coffee,15,ko-nF92l4JHBZG7JcmOEYw,85044,17.857142857142858
1836,Starbucks,1,Coffee,15,TaH_zUFjBl81NiZeUqJQrQ,85032,17.285714285714285
1837,Starbucks,1,Coffee,15,3G4oBmMbsljuOydzmUhOuA,85032,16.714285714285715
1838,Starbucks,1,Coffee,15,FG-0gu-R0XFkQNZ_ldJ5jg,85029,0.0
1839,Starbucks,1,Coffee,15,_YHMJ_bFgSoZbiZ6MDf2kw,85016,19.357142857142858
1840,Starbucks,1,Coffee,15,X3qrbOkhdCjm0NTBX7T80Q,85032,0.0
1841,Starbucks,1,Coffee,15,1VQJyXwDakcHa-RZUCUe9w,85027,16.357142857142858
1842,Starbucks,1,Coffee,15,N38Sv1e4DF1nsHdZfbcv6w,85004,14.714285714285714
1843,Starbucks,1,Coffee,15,xhVxf5HSlCAqpyG8OuNptg,85018,15.5
1844,Starbucks,1,Coffee,15,UkFztgWFkut6fCmfNMuivQ,85032,0.0
1845,Starbucks,1,Coffee,15,WB_lzC2LExQAgV6JmZWyuQ,85032,12.285714285714286
1846,Starbucks,1,Coffee,15,VcJUwtuimI07KQwOc1wEcQ,85022,14.0
1847,Starbucks,1,Coffee,15,YHkKvAYwH85Nze5l9JuOdg,85004,13.5
1848,Starbucks,1,Coffee,15,kHsxuM7B2ZS8dtJIaTnUSQ,85004,15.0
1849,Starbucks,1,Coffee,15,zb7cwfZK3SxWb-4V_QuS6Q,85034,0.0
1850,Starbucks,1,Coffee,15,Pg-KfFD3GcWDtJv5J3yvmw,85044,15.0
1851,Starbucks,1,Coffee,15,pTW_ftmlevgZzUpWztP0Cg,85004,0.0
